COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 21/03/2025 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MARCH DE 2025; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 22049 
 NOMBRE    : EL ZAMORANO 
 ESTADO    : QUERÉTARO 
 MUNICIPIO : COLÓN 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 20.90416667 ° 
 LONGITUD  : -100.2116667 ° 
 ALTITUD   : 2568 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1979-10-01	0	6.8	20	4.5
1979-10-02	0	9.1	22.5	7.5
1979-10-03	0	8.9	19.5	2
1979-10-04	0	5.5	21.5	5.5
1979-10-05	0	4.3	20	8
1979-10-06	0	5.1	21	4
1979-10-07	0	7.2	23	8
1979-10-08	0	6.7	22.5	8.5
1979-10-09	0	4.4	21.5	7
1979-10-10	0	7.9	21	4.5
1979-10-11	0	4.7	23	3
1979-10-12	0	8.7	22.5	3.5
1979-10-13	0	7.2	21	6.5
1979-10-14	0	7	22	5
1979-10-15	0	4.7	22.5	7.5
1979-10-16	0	5.5	23.5	5
1979-10-17	0	6.2	24.5	7.5
1979-10-18	0	7.8	23.5	10.5
1979-10-19	0	6.9	23.5	11.5
1979-10-20	0	7.1	23	5
1979-10-21	0	7.7	24	7.5
1979-10-22	0	4.9	19.5	6.5
1979-10-23	0	6.7	21.5	5.5
1979-10-24	0	5.5	20.5	5.5
1979-10-25	0	7.5	22.5	8
1979-10-26	0	6.6	22.5	8
1979-10-27	0	7.9	21	10
1979-10-28	18.2	5.7	20.5	10.5
1979-10-29	0	4.2	17.5	8.5
1979-10-30	0	6.9	17	6.5
1979-10-31	0	6.3	21.5	5
1979-11-01	0	7.3	22.5	6.5
1979-11-02	5	9.4	15.5	4.5
1979-11-03	4	8	18.5	4
1979-11-04	0	4.7	19.5	2
1979-11-05	0	3.8	14	4
1979-11-06	0	6.3	18.5	4.5
1979-11-07	0	4.9	18.5	5.5
1979-11-08	0	7.5	21	7.5
1979-11-09	0	2.7	20	8.5
1979-11-10	0	8.2	20.5	7
1979-11-11	0	3.1	19.5	7
1979-11-12	0	4.8	13.5	5
1979-11-13	0	6.2	13.5	3
1979-11-14	0	3.4	15	3
1979-11-15	0	6	17.5	3
1979-11-16	0	4.5	19	3
1979-11-17	0	2	20.5	7.5
1979-11-18	0	5.1	22	7
1979-11-19	0	3.4	20.5	8
1979-11-20	0	2.8	21	10
1979-11-21	2	3.1	20	8
1979-11-22	0	7.9	17	8.5
1979-11-23	0	5.3	17.5	6
1979-11-24	0	4	19	4
1979-11-25	0	6.4	19	5
1979-11-26	0	3.5	20.5	6
1979-11-27	0	3.7	13	5
1979-11-28	0	2.4	13.5	3
1979-11-29	0	1.4	16.5	2
1979-11-30	2.5	4.7	13.5	6
1979-12-01	10	2.6	14	5
1979-12-02	15	2.5	10	3
1979-12-03	11	2.3	13	4
1979-12-04	4	7.7	12.5	5.5
1979-12-05	0	3.9	13.5	5
1979-12-06	0	2.6	15.5	5
1979-12-07	0	3.2	15.5	6.5
1979-12-08	0	3	15.5	5.5
1979-12-09	0	4.2	16.5	6
1979-12-10	0	3	19	8
1979-12-11	0	4.1	18	8
1979-12-12	0	0.7	20	6
1979-12-13	0	3	18	6
1979-12-14	0	2.2	15	9
1979-12-15	0	3.6	16.5	5
1979-12-16	0	2.6	12.5	3
1979-12-17	0	2.3	16	5
1979-12-18	0	2.1	17	6
1979-12-19	0	1.8	16.5	7.5
1979-12-20	0	4.3	18.5	7.5
1979-12-21	0	4.4	18	9
1979-12-22	0	4.3	19	8
1979-12-23	0	5.1	17	6
1979-12-24	0	3	16	5
1979-12-25	0	4.7	20	7
1979-12-26	0	3	18.5	7.5
1979-12-27	0	1.6	17.5	6
1979-12-28	0	5.4	16.5	5.5
1979-12-29	0	2.6	16	5
1979-12-30	0	3.3	16.5	2
1979-12-31	0	1.6	16.5	6
1980-01-01	0	4.6	15.5	4.5
1980-01-02	0	3.5	18.5	0
1980-01-03	0	6.9	16	3
1980-01-04	0	5.1	17.5	2.5
1980-01-05	0	5.2	16	6
1980-01-06	0	4.5	7	2
1980-01-07	0	5.5	18	3
1980-01-08	0	6.3	20	6.5
1980-01-09	0	5.4	19.5	7
1980-01-10	0	3.4	12.5	4
1980-01-11	0	6.3	19	5
1980-01-12	0	4.4	19.5	5.5
1980-01-13	0	5	22.5	7
1980-01-14	0	6.1	19	8
1980-01-15	0	2.4	10.5	6
1980-01-16	0	2.8	18	6
1980-01-17	0	NULO	19	6
1980-01-18	25.5	NULO	20	8
1980-01-19	0	NULO	19	6
1980-01-20	15.2	NULO	18.5	8
1980-01-21	14.5	NULO	13	7.5
1980-01-22	16.5	NULO	19.5	2
1980-01-23	19.5	NULO	9.5	3.5
1980-01-24	0	NULO	9	0
1980-01-25	0	NULO	10.5	2.5
1980-01-26	0	NULO	13	4
1980-01-27	0	1.9	17	4.5
1980-01-28	0	5	19	6
1980-01-29	0	3.6	19	7.5
1980-01-30	0	2.6	16.5	4.5
1980-01-31	0	5.6	12	5
1980-02-01	0	7.6	12	1.5
1980-02-02	0	4.6	9	1.5
1980-02-03	0	5.1	11.5	1.5
1980-02-04	0	5.5	18	0
1980-02-05	0	4	17.5	2
1980-02-06	0	3.6	18	5.5
1980-02-07	0	10.1	19.5	7
1980-02-08	0	4.8	20	7
1980-02-09	0	4.5	17	7
1980-02-10	0	6.7	17	6.5
1980-02-11	9.3	3	13	6
1980-02-12	0	6.1	17	6
1980-02-13	0	13	22	4.5
1980-02-14	0	7.8	19.5	6
1980-02-15	0	6	19	6
1980-02-16	0	6.1	19	6
1980-02-17	0	7.4	23	7
1980-02-18	0	7.5	22	9
1980-02-19	0	6.7	19.5	8.5
1980-02-20	0	6.1	21.5	8.5
1980-02-21	0	4.2	19	8.5
1980-02-22	0	2.9	19.5	7
1980-02-23	0	7	12	6.5
1980-02-24	0	3.1	14.5	0
1980-02-25	4.5	1.9	15	1
1980-02-26	0	2.3	15	7
1980-02-27	0	3.1	16	5.5
1980-02-28	0	5.2	15	5.5
1980-02-29	0	8	17	5
1980-03-01	0	4.97	16.5	6
1980-03-02	0	2.32	20	3.5
1980-03-03	0	7.12	18	4
1980-03-04	0	8.67	20.5	8
1980-03-05	0	5.03	20	7
1980-03-06	0	9.3	21	7
1980-03-07	0	8.03	22	8
1980-03-08	0	10.91	23	11
1980-03-09	0	6.88	16.5	9
1980-03-10	0	6.69	21	9
1980-03-11	0	9.99	22	12
1980-03-12	0	12.06	21.5	13
1980-03-13	0	8.23	25	11
1980-03-14	0	8.17	24.5	8
1980-03-15	0	4.03	22.5	7
1980-03-16	0	8.77	23.5	11
1980-03-17	0	5.64	24	10.5
1980-03-18	0	4.24	23.5	7
1980-03-19	0	6.22	21.5	7.5
1980-03-20	0	6.67	22	10
1980-03-21	0	7.95	22.5	6.5
1980-03-22	0	7.46	21	9
1980-03-23	0	6.06	24	11.5
1980-03-24	0	5.93	22.5	11
1980-03-25	0	9.66	25	9.5
1980-03-26	0	7	22	8
1980-03-27	0	7.38	22.5	7.5
1980-03-28	0	9.36	21.5	9.5
1980-03-29	0	9.73	23	11.5
