COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 21/03/2025 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MARCH DE 2025; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 22045 
 NOMBRE    : JURIQUILLA 
 ESTADO    : QUERÉTARO 
 MUNICIPIO : QUERÉTARO 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 20.70444444 ° 
 LONGITUD  : -100.4594444 ° 
 ALTITUD   : 1885 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1979-11-01	0	3.4	27.5	6
1979-11-02	0	4	26.5	8
1979-11-03	0	2.4	21	10
1979-11-04	0	3	23.5	8
1979-11-05	0	4.1	24.5	10
1979-11-06	0	5.7	25	8
1979-11-07	0	3	24	6.5
1979-11-08	0	9.2	23	5
1979-11-09	0	5.4	24.5	5
1979-11-10	0	4.9	24.5	4.5
1979-11-11	0	3.1	25.5	6.5
1979-11-12	0	3.9	25	8
1979-11-13	0	3.6	25.5	7
1979-11-14	0	4.1	19	7
1979-11-15	0	3.2	21	7
1979-11-16	0	4.1	22.5	7.5
1979-11-17	0	2.3	24	7
1979-11-18	0	3.9	24.5	5.5
1979-11-19	0	4.4	25.5	5.5
1979-11-20	0	2.6	26	6
1979-11-21	0	1.8	26	8
1979-11-22	0	4.1	25.5	8.5
1979-11-23	0	3.7	22.5	11
1979-11-24	1	6.6	22	6
1979-11-25	0	5.3	22	0.5
1979-11-26	0	3.3	23	2
1979-11-27	0	3.9	24.5	2.5
1979-11-28	0	2.6	24	1.5
1979-11-29	0	4.3	20	6
1979-11-30	0	1.3	20.5	3
1979-12-01	1.1	2.6	20.5	3
1979-12-02	10	1.9	20	8.5
1979-12-03	15	2.2	18.5	8
1979-12-04	5	0.5	17.5	8
1979-12-05	4.2	0.4	17	8
1979-12-06	0	0.6	20	7.5
1979-12-07	0	2	21.5	7
1979-12-08	0	4.7	19.5	7
1979-12-09	0	2.6	20	7.5
1979-12-10	0	3.1	19.5	8
1979-12-11	0	3	25	7.5
1979-12-12	0	3.1	23	7
1979-12-13	0	2.3	25	8
1979-12-14	0	2.9	22.5	9
1979-12-15	0	4.2	21	9.5
1979-12-16	1.3	2.1	22.5	10.5
1979-12-17	0	1.9	22.5	9.5
1979-12-18	0	1.6	24.5	9
1979-12-19	0	2.2	25	5
1979-12-20	0	2.2	24.5	5
1979-12-21	0	3	24	6.5
1979-12-22	0	5	23	5.5
1979-12-23	0	2.1	23.5	6
1979-12-24	0	2	24.5	5.5
1979-12-25	0	2.5	24.5	5
1979-12-26	0	4	24	4.5
1979-12-27	0	2.4	23.5	5
1979-12-28	0	3.1	23	4
1979-12-29	0	1.4	22	4.5
1979-12-30	0	3.4	22	5.5
1979-12-31	0	3.9	21	5
1980-01-01	0	2.3	22	5
1980-01-02	0.5	1.9	21	4.5
1980-01-03	0	4.4	18	3.5
1980-01-04	0	5.9	21	2.5
1980-01-05	0	4.4	21.5	2
1980-01-06	0	2.6	22.5	2
1980-01-07	0	2.4	22	2.5
1980-01-08	0	2.8	23	2
1980-01-09	0	2.9	24.5	1.5
1980-01-10	0	3.6	24	2.5
1980-01-11	0	3.3	26.5	3
1980-01-12	0	3	24.5	3.5
1980-01-13	0	2.8	25	4
1980-01-14	0	2.2	25	5
1980-01-15	0	3.8	25.5	4.5
1980-01-16	0	3.4	23	4
1980-01-17	0	3.7	23	2.5
1980-01-18	0	3.1	24	3
